Id,Price
9557,214670.74009927316
14719,420143.9152682543
13978,124941.08654677466
3286,154269.96315530207
13019,312505.6380356374
1421,125576.86866264645
13502,177897.81849054442
14811,123076.02059888736
9297,255393.30030952572
7749,322433.2824941095
16555,145594.20123371607
14576,183835.31824613438
12766,165343.24397466655
4679,160266.72206886494
10033,181812.05837264162
11231,243640.90323767523
15112,149669.25059608446
10617,178379.22362162627
2175,173732.48672936313
16502,421445.505294418
10106,182910.01070486222
12561,162853.87279525076
15907,280409.66802794824
8069,112451.10879964726
8316,128409.83650773262
12343,258501.21126381413
12092,143995.4494664258
1527,183159.56804601842
10010,257269.4641946833
655,111770.15840692386
10549,139842.836766892
3248,111651.14272169882
13499,238886.24983697583
14959,199523.62958336395
6070,175910.32434658846
11360,256588.6883499514
12102,211969.31979996903
11870,324449.5520744135
3713,135213.04805112202
3230,154509.55482354967
7742,239333.79968783227
15092,333385.2603022201
8728,295160.0505277057
3386,152448.26161582235
9409,153087.8918833747
16545,268658.14604143717
3127,157046.7669639245
11344,144936.0215659933
2112,234857.08015165984
7310,254807.12643255602
6313,239161.14163429255
3681,427013.88607075415
5114,272627.23785781383
270,152302.2154449493
14350,178209.7890467787
12223,347956.04316460935
1066,186929.25732483278
16116,421618.58741203806
11410,516851.2588902861
4088,160766.6460773624
5956,176788.47612433264
14669,153837.50212210818
13871,124638.8284086572
4126,210769.13041499106
12114,191337.59487701845
16607,165010.38249550387
4266,217933.59347973316
13518,190082.74255796144
11856,309016.144113597
3885,255193.74281835405
8891,180791.28959821127
4964,179904.66285874505
7696,171217.5770065833
6894,137141.01606976325
9766,213135.5067880523
4800,156754.75774520767
2840,179995.38998974324
4743,184920.65633795786
13562,507067.1066963225
8301,203157.86914952876
5405,174091.21570661457
1535,183180.04644087062
9073,128409.83650773262
1698,332417.3275930044
12262,242845.7813603062
6794,193806.05779406562
12701,194183.383446629
8432,178185.93131468477
13540,144678.24974130426
8629,146277.40020982779
1440,181418.74662418297
8596,209169.72233974765
9575,279134.1278239174
14976,119829.37686182569
3149,223344.19019154776
5157,162987.11190621398
10748,172462.19882506836
9719,300278.5274610592
6376,177841.24871663458
9733,160150.7612648107
4749,246570.46330983474
4994,423372.3594017099
538,192593.47108862372
5512,155369.5822857805
9778,137213.14160223468
9761,143584.44921891208
3174,369772.186216457
13429,193478.6462443723
10467,79072.08065617112
14129,168931.12952320537
13608,234652.1735871215
11106,153565.86034162954
12048,179365.2577444662
1054,369564.33203864685
3582,113405.10467585055
1566,144942.9226684454
11529,159719.17231486004
11859,156682.35964639275
10582,146122.24518000084
14907,341060.5406745616
14039,148712.11661662467
10489,181954.59905623886
3331,292997.97746449476
10153,243598.4705457046
5271,142202.09718576362
11871,350692.8256437574
776,151500.9921040359
3994,133445.08906192108
9433,79072.08065617112
14275,124734.53741300962
8030,247729.31933278491
8169,259274.0054104159
8053,182163.83429054264
4822,229498.5471396038
13197,191185.28790940356
13634,249382.48824683108
8951,186891.5869973467
12176,259036.33150497515
15471,144659.6608522838
14962,150914.68783592441
12512,121465.8610206297
8697,488733.32439704146
7095,208598.56178308686
13639,197624.68378577937
16660,205682.03944741198
5848,145889.0167158787
5386,179104.81017036125
10880,276827.06861977506
3954,181145.28603210492
13426,247422.104812491
5966,219276.7650539955
16315,272410.31351216557
7455,206160.893797104
11071,244169.4816139851
14740,215085.223455512
16087,236459.79754525828
8931,252780.28340614185
15289,175527.23526715368
16089,253127.46778873182
12128,179055.72088466006
4724,232740.07775791545
8585,194529.5931698255
7188,201715.4620811539
5423,165792.89042544883
10488,194072.66043485707
5980,232530.27219583766
8376,256617.02644644846
12397,125195.5588880252
16496,208050.34157798754
4891,269790.6351108658
9710,151617.7769517927
6339,172247.01379857454
244,209485.10308354325
5002,239301.92080339295
5358,179360.41290115376
7636,171989.37299496325
9361,327231.32722904725
3601,125197.66327727458
15755,158712.03260851937
172,184278.15564046684
3037,328669.7195135874
577,245586.71300205323
3607,204390.10727345903
2515,112251.23692428193
10413,153674.25103072083
10511,205299.67178024029
4637,353956.2753398411
12736,263966.49049005425
9534,239595.35702022354
11641,173945.4333898179
10419,252760.1296178368
15313,110437.04628936017
14915,208148.11631613976
12409,336446.9604663716
9405,128505.92716377652
14066,191123.5146395641
14108,189184.78999385636
11931,241766.60411387432
11464,312611.29724556376
926,151808.64620430558
11190,219236.11829343563
10260,179040.55574977866
12712,188258.3389138028
1234,207208.14873951027
11608,119862.98440755218
3776,257883.45871619973
4881,203087.32140187867
10266,161223.41726274998
3262,250468.72193562996
3576,355758.7976818852
16604,465370.37735666777
8041,111377.29114446396
10691,216597.71479597443
8357,179106.55223808394
11661,155288.91633420385
4453,254975.52924972592
15936,218558.14884413182
8463,250522.63892967592
15770,245828.2724031869
466,156457.27239909355
14965,89258.11553247659
11227,169458.49823107957
9894,269351.11820717365
11746,208644.86322952254
4118,146357.95502593572
756,320658.69655289117
15589,187098.37330466107
109,352705.7131292821
5778,232242.54179000185
1731,106069.01045761707
3450,143593.99835050746
2961,183287.8577309497
222,176488.86363325344
11454,308094.47612631874
7339,179086.2043476004
12096,120328.09399249591
14074,178382.67271111385
4058,204972.64423265032
6603,238086.11708960572
3289,127890.47211949113
16681,252909.67683911548
8200,342873.2705474395
3343,225965.4515608569
7802,176482.08692754968
2082,405848.016175592
217,255941.1146471486
1720,202385.82734005153
7224,256467.3104926799
6176,162154.08750927116
12571,254232.88976095844
16666,285303.3541166713
8908,202389.87051703993
6914,176557.31498371228
5428,179463.18201403331
381,193782.6619933635
3991,185703.08101877256
16365,228006.22130712937
1046,214839.89265476138
391,152830.6442879474
9212,319790.79121778026
3022,176404.15284903353
9961,112251.23692428193
6764,249086.703961939
7720,192387.17647765082
4809,204987.1352332643
8877,308026.65640653216
7817,208537.4937756591
10614,121018.01766115248
5553,244223.82809983587
16488,140012.43863976237
11002,181250.88183987563
13592,352921.4688841074
15050,242292.8748991418
13553,262473.9051288867
9041,188862.74059886942
5461,384863.0007492148
16274,292002.01298568054
2138,119937.52508928119
6245,165810.84900871295
8245,219753.88743945453
6491,217706.27607396088
13218,233292.22561736594
13101,112251.23692428193
10462,145659.05375396754
4079,185316.3374090925
1506,474816.3935257303
14107,128409.83650773262
12215,265164.144333949
11576,261273.38706688993
10567,238796.332705908
12713,221213.75477685372
1468,394433.8385872436
2549,245011.24965074033
4172,209911.81415055192
12380,232211.69933161646
3513,111407.5129249382
8165,273730.2679873803
1127,215885.45585386164
14601,351556.30603934574
15526,319973.40009762277
986,294447.7787403992
14968,224400.7492392808
9348,216896.53362812937
6317,254383.81512989823
7497,89314.19268803581
5079,291045.69041321066
528,181362.96338680913
10964,151062.2288775531
5812,328327.2809671713
11022,226596.9423318229
16251,131611.92037682503
5863,111364.5303361642
8664,216995.97978562114
5396,140078.68418728674
6917,251966.6062415309
12776,128474.13990612632
473,248971.88870245102
13333,201963.28362169283
13023,182894.95095227633
7357,210418.68407630327
10955,517018.1946147361
11914,320094.7775368128
12535,166044.86265331722
11205,133267.33394128707
13209,187668.18140108848
16119,381602.54140969436
2174,227323.55321588446
4834,193015.90419009893
10151,187131.19752470058
5584,198451.49472930012
6672,211796.2948516719
12858,294251.1225692736
5106,226248.97645517963
8884,202001.56881702298
13766,181703.2761112132
12556,121918.89554803942
12910,217061.25448048124
6258,128409.83650773262
7100,242307.09895940116
1793,170122.89411947614
3335,193880.59641000294
12835,196621.71384982078
10591,168123.95852291782
15707,241340.1086286183
16389,162908.48909710115
7440,328607.329958631
6293,187143.68423374984
3937,195432.64629237232
16527,198348.08892681875
5102,258642.56657023745
10734,277950.8226965542
7986,146951.58034681494
6495,141281.34710122764
9571,220908.46770157418
5131,200170.67733534318
10761,208699.32327122544
143,459969.45237830345
13829,174880.05718018406
13662,256447.29727213242
1771,152404.44140174586
5448,195090.13162275948
8594,159970.89922789735
12038,163110.62905062886
16471,152347.60274042294
16764,145689.27034333406
1282,183540.5569121785
15101,243235.3363122718
9473,151273.27257140508
2324,463668.5727996223
14448,256668.03280710732
6000,79072.08065617112
2077,125195.5588880252
12960,242473.71263219533
15837,210227.2467829139
8805,247990.59354736638
9987,236102.49186176521
1580,291336.6914005941
11089,128474.13990612632
10926,220740.52207839943
12773,426174.94699536735
6490,294172.95946405496
10858,128548.98318906716
2831,138372.92728425303
16326,157588.7529175539
371,213974.82035585243
8852,194190.9289049378
6713,330778.11790502607
4230,204512.284369797
3639,219228.86526429086
3642,194427.36277164292
5149,195394.5752102817
2861,213980.39129424482
13300,106874.28168885266
2807,320414.7854296052
5919,107297.67121182919
12716,467982.66327914334
4271,250837.1220549894
16055,235313.521067998
3747,301957.03082734166
5857,187025.22055761956
6884,327601.2064023144
16027,253725.48672194767
3512,274902.1741730104
5181,168549.35665324127
16732,269461.7515626876
1908,178528.63589765847
12082,168969.99811606054
7286,131886.1922853247
8216,151459.26473275985
6929,325693.5438583015
3950,306242.6071237143
12479,187712.7632162779
877,124017.7522102662
1366,205642.43435998503
384,131479.5111942212
5767,190922.11055108908
6910,147938.71997881617
187,183017.9662186827
10164,269457.33181068563
8603,233045.24579419458
15834,232373.4646707052
3078,128942.28753774462
3479,261772.18034130425
6671,235297.79015185017
6078,173561.38462916762
16271,155825.60036457237
16191,142202.09718576362
11544,166472.48494614844
7781,194234.50053979506
14918,235981.1976854125
6238,165069.62601025676
12989,236064.00683078577
11907,192830.34660243467
9696,154996.89839074312
14084,280283.2890924447
3895,156951.85220881665
4367,204258.7141635077
8453,79072.08065617112
7638,353507.10990539484
8373,258523.6420666316
4674,180154.2325028826
15787,149319.83198855253
5903,253411.17371226437
13679,212507.142210156
9018,282120.60123884294
15823,252347.82848141648
13289,146096.8555342034
9896,220289.10370865982
14436,187987.0025450718
5547,239885.30057612478
4048,218066.07415015443
16579,203383.93225651665
8550,188094.28446142457
9385,259918.65161430274
5242,166263.71122746926
31,186552.82748265713
6144,249363.8605451118
3990,195049.04580932608
2523,106041.68920036536
12608,244441.55264299395
7234,181594.68091672647
15264,220570.2920081843
9623,182661.65575797716
3161,294450.8535572472
7425,119924.97898224086
13021,270509.90215726313
4044,152993.14980702556
15411,242220.71488651523
979,356165.9711895144
5514,242220.71488651523
4817,174174.0075929111
2115,185603.86505595734
10571,246787.5373455331
8992,251823.0129804854
15546,179686.68397368205
11359,149815.03177148488
11972,174189.68245191895
12838,166472.48494614844
5948,129020.90742965948
422,297326.2727320696
4855,144866.262356026
16197,120638.77047538917
8926,402040.6921799077
5703,165731.545766386
8848,194424.97643027015
7039,325308.6231149534
3806,156204.34399235013
15154,242447.1570204383
13132,183899.52281414936
7438,202615.17916965456
4398,266633.06679829623
2440,210575.38775696242
3751,183726.24759999668
1476,188865.44577368934
2264,264536.85029208486
16444,180853.47724078808
10704,168908.24423488686
4033,124624.21948351874
4508,128030.90363737228
16290,242379.61347448913
10387,204361.7590378586
5457,154152.54338485101
4910,276671.4900754255
7451,209093.3633437399
10732,167320.5308268364
8015,148864.5143445053
6148,187897.13319460317
5892,242220.2067929456
7825,229259.75468279765
6851,260575.14117147532
6633,230250.08348837178
2139,254334.6697160254
10213,273223.80855802685
2830,237824.43173773674
13907,138652.35134322825
15897,329082.8700164723
8311,196390.03577879566
14230,193601.48119952183
3878,231430.4300074505
13732,205189.61696517083
12110,171863.94253602365
10675,311884.53016874235
12946,143076.17478900315
16754,217761.54318555145
4394,270625.3313748266
16728,160150.79976436406
14378,333676.4672674495
9949,163532.95259438732
994,206858.89737707813
13258,154420.092355536
5883,329951.1994469808
6933,302580.42998876906
13193,231961.0818380455
13286,176421.1658866477
13407,359811.9837698821
7512,112078.6566517737
7221,189245.77790757906
14428,180699.62346553683
1740,194697.56649754514
3,141388.11655957627
12952,198930.70614971148
11537,138729.3774928772
2558,145386.02865689498
14081,247907.6273600623
3517,207574.2546365343
7149,242753.07411738927
15777,120547.25625668844
8995,243641.34930210118
826,305675.78362324735
509,247756.8640583245
14875,271649.3610476064
6591,179834.64293930135
11283,120447.13452054492
9897,251403.84630788467
14902,183231.1196345962
14291,192810.03528409178
3162,236191.06176485043
4206,190631.03453378522
11580,191887.98386930447
2007,230794.28302078554
14939,257653.86770949585
13572,185590.7438686339
